Name,State,Year,Population,Percent change
Verdon,South Dakota,1950,34,-47.7
Verdon,South Dakota,1960,28,-17.6
Verdon,South Dakota,1970,18,-35.7
Verdon,South Dakota,1980,7,-61.1
Verdon,South Dakota,1990,7,0.0
Verdon,South Dakota,2000,6,-14.3
Verdon,South Dakota,2010,5,-16.7
Verdon,South Dakota,2020,3,-40.0
Viborg,South Dakota,1900,222,0.0
Viborg,South Dakota,1910,410,84.7
Viborg,South Dakota,1920,618,50.7
Viborg,South Dakota,1930,719,16.3
Viborg,South Dakota,1940,659,-8.3
Viborg,South Dakota,1950,644,-2.3
Viborg,South Dakota,1960,699,8.5
Viborg,South Dakota,1970,662,-5.3
Viborg,South Dakota,1980,812,22.7
Viborg,South Dakota,1990,763,-6.0
Viborg,South Dakota,2000,832,9.0
Viborg,South Dakota,2010,782,-6.0
Viborg,South Dakota,2020,814,4.1
Vienna,South Dakota,1900,171,0.0
Vienna,South Dakota,1910,453,164.9
Vienna,South Dakota,1920,477,5.3
Vienna,South Dakota,1930,443,-7.1
Vienna,South Dakota,1940,313,-29.3
Vienna,South Dakota,1950,306,-2.2
Vienna,South Dakota,1960,191,-37.6
Vienna,South Dakota,1970,119,-37.7
Vienna,South Dakota,1980,90,-24.4
Vienna,South Dakota,1990,93,3.3
Vienna,South Dakota,2000,78,-16.1
Vienna,South Dakota,2010,45,-42.3
Vienna,South Dakota,2020,49,8.9
Vilas,South Dakota,1910,157,0.0
Vilas,South Dakota,1920,144,-8.3
Vilas,South Dakota,1930,106,-26.4
Vilas,South Dakota,1940,91,-14.2
Vilas,South Dakota,1950,71,-22.0
Vilas,South Dakota,1960,49,-31.0
Vilas,South Dakota,1970,33,-32.7
Vilas,South Dakota,1980,28,-15.2
Vilas,South Dakota,1990,28,0.0
Vilas,South Dakota,2000,19,-32.1
Vilas,South Dakota,2010,20,5.3
Vilas,South Dakota,2020,29,45.0
Volin,South Dakota,1910,286,0.0
Volin,South Dakota,1920,314,9.8
Volin,South Dakota,1930,283,-9.9
Volin,South Dakota,1940,292,3.2
Volin,South Dakota,1950,197,-32.5
Volin,South Dakota,1960,171,-13.2
Volin,South Dakota,1970,157,-8.2
Volin,South Dakota,1980,156,-0.6
Volin,South Dakota,1990,175,12.2
Volin,South Dakota,2000,207,18.3
Volin,South Dakota,2010,161,-22.2
Volin,South Dakota,2020,158,-1.9
Wagner,South Dakota,1910,964,0.0
Wagner,South Dakota,1920,1236,28.2
Wagner,South Dakota,1930,1420,14.9
Wagner,South Dakota,1940,1319,-7.1
Wagner,South Dakota,1950,1528,15.8
Wagner,South Dakota,1960,1586,3.8
Wagner,South Dakota,1970,1655,4.4
Wagner,South Dakota,1980,1453,-12.2
Wagner,South Dakota,1990,1462,0.6
Wagner,South Dakota,2000,1675,14.6
Wagner,South Dakota,2010,1566,-6.5
Wagner,South Dakota,2020,1490,-4.9
Wakonda,South Dakota,1900,220,0.0
Wakonda,South Dakota,1910,326,48.2
Wakonda,South Dakota,1920,451,38.3
Wakonda,South Dakota,1930,453,0.4
Wakonda,South Dakota,1940,451,-0.4
Wakonda,South Dakota,1950,454,0.7
Wakonda,South Dakota,1960,382,-15.9
Wakonda,South Dakota,1970,290,-24.1
Wakonda,South Dakota,1980,383,32.1
Wakonda,South Dakota,1990,329,-14.1
Wakonda,South Dakota,2000,374,13.7
Wakonda,South Dakota,2010,321,-14.2
Wakonda,South Dakota,2020,347,8.1
Wallace,South Dakota,1910,207,0.0
Wallace,South Dakota,1920,235,13.5
Wallace,South Dakota,1930,189,-19.6
Wallace,South Dakota,1940,193,2.1
Wallace,South Dakota,1950,188,-2.6
Wallace,South Dakota,1960,132,-29.8
Wallace,South Dakota,1970,95,-28.0
Wallace,South Dakota,1980,90,-5.3
Wallace,South Dakota,1990,83,-7.8
Wallace,South Dakota,2000,86,3.6
Wallace,South Dakota,2010,85,-1.2
Wallace,South Dakota,2020,91,7.1
Ward,South Dakota,1910,72,0.0
Ward,South Dakota,1920,118,63.9
Ward,South Dakota,1930,90,-23.7
Ward,South Dakota,1940,84,-6.7
Ward,South Dakota,1950,96,14.3
Ward,South Dakota,1960,74,-22.9
Ward,South Dakota,1970,57,-23.0
Ward,South Dakota,1980,43,-24.6
Ward,South Dakota,1990,35,-18.6
Ward,South Dakota,2000,41,17.1
Ward,South Dakota,2010,48,17.1
Ward,South Dakota,2020,34,-29.2
Wentworth,South Dakota,1900,181,0.0
Wentworth,South Dakota,1910,329,81.8
Wentworth,South Dakota,1920,360,9.4
Wentworth,South Dakota,1930,310,-13.9
Wentworth,South Dakota,1940,303,-2.3
Wentworth,South Dakota,1950,270,-10.9
Wentworth,South Dakota,1960,211,-21.9
Wentworth,South Dakota,1970,196,-7.1
Wentworth,South Dakota,1980,193,-1.5
Wentworth,South Dakota,1990,181,-6.2
Wentworth,South Dakota,2000,188,3.9
Wentworth,South Dakota,2010,171,-9.0
Wentworth,South Dakota,2020,181,5.8
Wessington Springs,South Dakota,1900,320,0.0
Wessington Springs,South Dakota,1910,1093,241.6
Wessington Springs,South Dakota,1920,1618,48.0
Wessington Springs,South Dakota,1930,1401,-13.4
Wessington Springs,South Dakota,1940,1352,-3.5
Wessington Springs,South Dakota,1950,1453,7.5
Wessington Springs,South Dakota,1960,1488,2.4
Wessington Springs,South Dakota,1970,1300,-12.6
Wessington Springs,South Dakota,1980,1203,-7.5
Wessington Springs,South Dakota,1990,1083,-10.0
Wessington Springs,South Dakota,2000,1011,-6.6
Wessington Springs,South Dakota,2010,956,-5.4
Wessington Springs,South Dakota,2020,771,-19.4
Wetonka,South Dakota,1920,164,0.0
Wetonka,South Dakota,1930,111,-32.3
Wetonka,South Dakota,1940,109,-1.8
Wetonka,South Dakota,1950,115,5.5
Wetonka,South Dakota,1960,46,-60.0
Wetonka,South Dakota,1970,31,-32.6
Wetonka,South Dakota,1980,22,-29.0
Wetonka,South Dakota,1990,12,-45.5
Wetonka,South Dakota,2000,12,0.0
Wetonka,South Dakota,2010,8,-33.3
Wetonka,South Dakota,2020,16,100.0
White,South Dakota,1890,137,0.0
White,South Dakota,1900,454,231.4
White,South Dakota,1910,468,3.1
White,South Dakota,1920,594,26.9
White,South Dakota,1930,533,-10.3
White,South Dakota,1940,559,4.9
White,South Dakota,1950,525,-6.1
White,South Dakota,1960,417,-20.6
White,South Dakota,1970,418,0.2
White,South Dakota,1980,474,13.4
White,South Dakota,1990,536,13.1
White,South Dakota,2000,530,-1.1
White,South Dakota,2010,485,-8.5
White,South Dakota,2020,537,10.7
Winner,South Dakota,1920,2000,0.0
Winner,South Dakota,1930,2220,11.0
Winner,South Dakota,1940,2426,9.3
Winner,South Dakota,1950,3252,34.0
Winner,South Dakota,1960,3705,13.9
Winner,South Dakota,1970,3789,2.3
Winner,South Dakota,1980,3472,-8.4
Winner,South Dakota,1990,3354,-3.4
Winner,South Dakota,2000,3137,-6.5
Winner,South Dakota,2010,2897,-7.7
Winner,South Dakota,2020,2921,0.8
Woonsocket,South Dakota,1890,687,0.0
Woonsocket,South Dakota,1900,648,-5.7
Woonsocket,South Dakota,1910,1027,58.5
Woonsocket,South Dakota,1920,1368,33.2
Woonsocket,South Dakota,1930,1108,-19.0
Woonsocket,South Dakota,1940,1050,-5.2
Woonsocket,South Dakota,1950,1051,0.1
Woonsocket,South Dakota,1960,1035,-1.5
Woonsocket,South Dakota,1970,852,-17.7
Woonsocket,South Dakota,1980,799,-6.2
Woonsocket,South Dakota,1990,766,-4.1
Woonsocket,South Dakota,2000,720,-6.0
Woonsocket,South Dakota,2010,655,-9.0
Woonsocket,South Dakota,2020,631,-3.7
Ainsworth,Nebraska,1890,733,0.0
Ainsworth,Nebraska,1900,605,-17.5
Ainsworth,Nebraska,1910,1045,72.7
Ainsworth,Nebraska,1920,1508,44.3
Ainsworth,Nebraska,1930,1378,-8.6
Ainsworth,Nebraska,1940,1833,33.0
Ainsworth,Nebraska,1950,2150,17.3
Ainsworth,Nebraska,1960,1982,-7.8
Ainsworth,Nebraska,1970,2073,4.6
Ainsworth,Nebraska,1980,2256,8.8
Ainsworth,Nebraska,1990,1870,-17.1
Ainsworth,Nebraska,2000,1862,-0.4
Ainsworth,Nebraska,2010,1728,-7.2
Ainsworth,Nebraska,2020,1616,-6.5
Albion,Nebraska,1880,330,0.0
Albion,Nebraska,1890,926,180.6
Albion,Nebraska,1900,1369,47.8
Albion,Nebraska,1910,1584,15.7
Albion,Nebraska,1920,1978,24.9
Albion,Nebraska,1930,2172,9.8
Albion,Nebraska,1940,2268,4.4
Albion,Nebraska,1950,2132,-6.0
Albion,Nebraska,1960,1982,-7.0
Albion,Nebraska,1970,2074,4.6
Albion,Nebraska,1980,1997,-3.7
Albion,Nebraska,1990,1916,-4.1
Albion,Nebraska,2000,1797,-6.2
Albion,Nebraska,2010,1650,-8.2
Albion,Nebraska,2020,1699,3.0
Amherst,Nebraska,1900,183,0.0
Amherst,Nebraska,1910,256,39.9
Amherst,Nebraska,1920,259,1.2
Amherst,Nebraska,1930,262,1.2
Amherst,Nebraska,1940,238,-9.2
Amherst,Nebraska,1950,219,-8.0
Amherst,Nebraska,1960,220,0.5
Amherst,Nebraska,1970,259,17.7
Amherst,Nebraska,1980,269,3.9
Amherst,Nebraska,1990,231,-14.1
Amherst,Nebraska,2000,277,19.9
Amherst,Nebraska,2010,248,-10.5
Amherst,Nebraska,2020,201,-19.0
Anoka,Nebraska,1910,145,0.0
Anoka,Nebraska,1920,129,-11.0
Anoka,Nebraska,1930,107,-17.1
Anoka,Nebraska,1940,117,9.3
Anoka,Nebraska,1950,60,-48.7
Anoka,Nebraska,1960,32,-46.7
Anoka,Nebraska,1970,25,-21.9
Anoka,Nebraska,1980,24,-4.0
Anoka,Nebraska,1990,10,-58.3
Anoka,Nebraska,2000,10,0.0
Anoka,Nebraska,2010,6,-40.0
Anoka,Nebraska,2020,10,66.7
Arcadia,Nebraska,1890,429,0.0
Arcadia,Nebraska,1900,374,-12.8
Arcadia,Nebraska,1910,618,65.2
Arcadia,Nebraska,1920,745,20.6
Arcadia,Nebraska,1930,711,-4.6
Arcadia,Nebraska,1940,663,-6.8
Arcadia,Nebraska,1950,574,-13.4
Arcadia,Nebraska,1960,446,-22.3
Arcadia,Nebraska,1970,418,-6.3
Arcadia,Nebraska,1980,412,-1.4
Arcadia,Nebraska,1990,385,-6.6
Arcadia,Nebraska,2000,359,-6.8
Arcadia,Nebraska,2010,311,-13.4
Arcadia,Nebraska,2020,283,-9.0
Ashton,Nebraska,1900,251,0.0
Ashton,Nebraska,1910,404,61.0
Ashton,Nebraska,1920,397,-1.7
Ashton,Nebraska,1930,435,9.6
Ashton,Nebraska,1940,488,12.2
Ashton,Nebraska,1950,381,-21.9
Ashton,Nebraska,1960,320,-16.0
Ashton,Nebraska,1970,277,-13.4
Ashton,Nebraska,1980,273,-1.4
Ashton,Nebraska,1990,251,-8.1
Ashton,Nebraska,2000,237,-5.6
Ashton,Nebraska,2010,194,-18.1
Ashton,Nebraska,2020,198,2.1
Atkinson,Nebraska,1890,701,0.0
Atkinson,Nebraska,1900,595,-15.1
Atkinson,Nebraska,1910,810,36.1
Atkinson,Nebraska,1920,1300,60.5
Atkinson,Nebraska,1930,1144,-12.0
Atkinson,Nebraska,1940,1350,18.0
Atkinson,Nebraska,1950,1372,1.6
Atkinson,Nebraska,1960,1324,-3.5
Atkinson,Nebraska,1970,1406,6.2
Atkinson,Nebraska,1980,1521,8.2
Atkinson,Nebraska,1990,1380,-9.3
Atkinson,Nebraska,2000,1244,-9.9
Atkinson,Nebraska,2010,1245,0.1
Atkinson,Nebraska,2020,1306,4.9
Bancroft,Nebraska,1890,344,0.0
Bancroft,Nebraska,1900,733,113.1
Bancroft,Nebraska,1910,742,1.2
Bancroft,Nebraska,1920,673,-9.3
Bancroft,Nebraska,1930,660,-1.9
Bancroft,Nebraska,1940,599,-9.2
Bancroft,Nebraska,1950,596,-0.5
Bancroft,Nebraska,1960,496,-16.8
Bancroft,Nebraska,1970,545,9.9
Bancroft,Nebraska,1980,552,1.3
Bancroft,Nebraska,1990,494,-10.5
Bancroft,Nebraska,2000,520,5.3
Bancroft,Nebraska,2010,495,-4.8
Bancroft,Nebraska,2020,496,0.2
Bassett,Nebraska,1900,270,0.0
Bassett,Nebraska,1910,383,41.9
Bassett,Nebraska,1920,664,73.4
Bassett,Nebraska,1930,635,-4.4
Bassett,Nebraska,1940,931,46.6
Bassett,Nebraska,1950,1066,14.5
Bassett,Nebraska,1960,1023,-4.0
Bassett,Nebraska,1970,983,-3.9
Bassett,Nebraska,1980,1009,2.6
Bassett,Nebraska,1990,739,-26.8
Bassett,Nebraska,2000,743,0.5
Bassett,Nebraska,2010,619,-16.7
Bassett,Nebraska,2020,538,-13.1
Battle Creek,Nebraska,1880,123,0.0
Battle Creek,Nebraska,1890,352,186.2
Battle Creek,Nebraska,1900,506,43.8
Battle Creek,Nebraska,1910,597,18.0
Battle Creek,Nebraska,1920,743,24.5
Battle Creek,Nebraska,1930,755,1.6
Battle Creek,Nebraska,1940,702,-7.0
Battle Creek,Nebraska,1950,630,-10.3
Battle Creek,Nebraska,1960,587,-6.8
Battle Creek,Nebraska,1970,768,30.8
Battle Creek,Nebraska,1980,948,23.4
Battle Creek,Nebraska,1990,997,5.2
Battle Creek,Nebraska,2000,1158,16.1
Battle Creek,Nebraska,2010,1207,4.2
Battle Creek,Nebraska,2020,1194,-1.1
Beemer,Nebraska,1890,350,0.0
Beemer,Nebraska,1900,455,30.0
Beemer,Nebraska,1910,494,8.6
Beemer,Nebraska,1920,548,10.9
Beemer,Nebraska,1930,571,4.2
Beemer,Nebraska,1940,585,2.5
Beemer,Nebraska,1950,613,4.8
Beemer,Nebraska,1960,667,8.8
Beemer,Nebraska,1970,699,4.8
Beemer,Nebraska,1980,853,22.0
Beemer,Nebraska,1990,672,-21.2
Beemer,Nebraska,2000,773,15.0
Beemer,Nebraska,2010,678,-12.3
Beemer,Nebraska,2020,611,-9.9
Bloomfield,Nebraska,1900,678,0.0
Bloomfield,Nebraska,1910,1264,86.4
Bloomfield,Nebraska,1920,1431,13.2
Bloomfield,Nebraska,1930,1435,0.3
Bloomfield,Nebraska,1940,1467,2.2
Bloomfield,Nebraska,1950,1455,-0.8
Bloomfield,Nebraska,1960,1349,-7.3
Bloomfield,Nebraska,1970,1287,-4.6
Bloomfield,Nebraska,1980,1393,8.2
Bloomfield,Nebraska,1990,1181,-15.2
Bloomfield,Nebraska,2000,1126,-4.7
Bloomfield,Nebraska,2010,1028,-8.7
Bloomfield,Nebraska,2020,986,-4.1
Bristow,Nebraska,1910,175,0.0
Bristow,Nebraska,1920,255,45.7
Bristow,Nebraska,1930,183,-28.2
Bristow,Nebraska,1940,188,2.7
Bristow,Nebraska,1950,146,-22.3
Bristow,Nebraska,1960,153,4.8
Bristow,Nebraska,1970,127,-17.0
Bristow,Nebraska,1980,123,-3.1
Bristow,Nebraska,1990,107,-13.0
Bristow,Nebraska,2000,88,-17.8
Bristow,Nebraska,2010,65,-26.1
Bristow,Nebraska,2020,70,7.7
Burwell,Nebraska,1890,378,0.0
Burwell,Nebraska,1900,460,21.7
Burwell,Nebraska,1910,915,98.9
Burwell,Nebraska,1920,1214,32.7
Burwell,Nebraska,1930,1156,-4.8
Burwell,Nebraska,1940,1412,22.1
Burwell,Nebraska,1950,1413,0.1
Burwell,Nebraska,1960,1425,0.8
Burwell,Nebraska,1970,1341,-5.9
Burwell,Nebraska,1980,1383,3.1
Burwell,Nebraska,1990,1278,-7.6
Burwell,Nebraska,2000,1130,-11.6
Burwell,Nebraska,2010,1210,7.1
Burwell,Nebraska,2020,1087,-10.2
Callaway,Nebraska,1890,234,0.0
Callaway,Nebraska,1900,406,73.5
Callaway,Nebraska,1910,765,88.4
Callaway,Nebraska,1920,833,8.9
Callaway,Nebraska,1930,833,0.0
Callaway,Nebraska,1940,768,-7.8
Callaway,Nebraska,1950,744,-3.1
Callaway,Nebraska,1960,603,-19.0
Callaway,Nebraska,1970,523,-13.3
Callaway,Nebraska,1980,579,10.7
Callaway,Nebraska,1990,539,-6.9
Callaway,Nebraska,2000,637,18.2
Callaway,Nebraska,2010,539,-15.4
Callaway,Nebraska,2020,563,4.5
Carroll,Nebraska,1890,68,0.0
Carroll,Nebraska,1900,252,270.6
Carroll,Nebraska,1910,382,51.6
Carroll,Nebraska,1920,448,17.3
Carroll,Nebraska,1930,401,-10.5
Carroll,Nebraska,1940,351,-12.5
Carroll,Nebraska,1950,309,-12.0
Carroll,Nebraska,1960,220,-28.8
Carroll,Nebraska,1970,235,6.8
Carroll,Nebraska,1980,246,4.7
Carroll,Nebraska,1990,237,-3.7
Carroll,Nebraska,2000,238,0.4
Carroll,Nebraska,2010,229,-3.8
Carroll,Nebraska,2020,193,-15.7
Clarkson,Nebraska,1890,147,0.0
Clarkson,Nebraska,1900,344,134.0
Clarkson,Nebraska,1910,647,88.1
Clarkson,Nebraska,1920,884,36.6
Clarkson,Nebraska,1930,918,3.8
Clarkson,Nebraska,1940,829,-9.7
Clarkson,Nebraska,1950,764,-7.8
Clarkson,Nebraska,1960,797,4.3
Clarkson,Nebraska,1970,805,1.0
Clarkson,Nebraska,1980,817,1.5
Clarkson,Nebraska,1990,699,-14.4
Clarkson,Nebraska,2000,685,-2.0
Clarkson,Nebraska,2010,658,-3.9
Clarkson,Nebraska,2020,641,-2.6
Clearwater,Nebraska,1890,215,0.0
Clearwater,Nebraska,1900,198,-7.9
Clearwater,Nebraska,1910,414,109.1
Clearwater,Nebraska,1920,479,15.7
Clearwater,Nebraska,1930,504,5.2
Clearwater,Nebraska,1940,568,12.7
Clearwater,Nebraska,1950,472,-16.9
Clearwater,Nebraska,1960,418,-11.4
Clearwater,Nebraska,1970,398,-4.8
Clearwater,Nebraska,1980,409,2.8
Clearwater,Nebraska,1990,401,-2.0
Clearwater,Nebraska,2000,384,-4.2
Clearwater,Nebraska,2010,419,9.1
Clearwater,Nebraska,2020,320,-23.6
Clinton,Nebraska,1930,157,0.0
Clinton,Nebraska,1940,119,-24.2
Clinton,Nebraska,1950,36,-69.7
Clinton,Nebraska,1960,46,27.8
Clinton,Nebraska,1980,80,0.0
Clinton,Nebraska,1990,33,-58.7
Clinton,Nebraska,2000,30,-9.1
Clinton,Nebraska,2010,41,36.7
Clinton,Nebraska,2020,38,-7.3
Cody,Nebraska,1910,185,0.0
Cody,Nebraska,1920,428,131.4
Cody,Nebraska,1930,408,-4.7
Cody,Nebraska,1940,375,-8.1
Cody,Nebraska,1950,296,-21.1
Cody,Nebraska,1960,230,-22.3
Cody,Nebraska,1970,246,7.0
Cody,Nebraska,1980,177,-28.0
Cody,Nebraska,1990,177,0.0
Cody,Nebraska,2000,149,-15.8
Cody,Nebraska,2010,154,3.4
Cody,Nebraska,2020,168,9.1
Coleridge,Nebraska,1890,315,0.0
Coleridge,Nebraska,1900,471,49.5
Coleridge,Nebraska,1910,535,13.6
Coleridge,Nebraska,1920,674,26.0
Coleridge,Nebraska,1930,616,-8.6
Coleridge,Nebraska,1940,627,1.8
Coleridge,Nebraska,1950,621,-1.0
Coleridge,Nebraska,1960,604,-2.7
Coleridge,Nebraska,1970,608,0.7
Coleridge,Nebraska,1980,673,10.7
Coleridge,Nebraska,1990,596,-11.4
Coleridge,Nebraska,2000,541,-9.2
Coleridge,Nebraska,2010,473,-12.6
Coleridge,Nebraska,2020,537,13.5
Comstock,Nebraska,1910,323,0.0
Comstock,Nebraska,1920,450,39.3
Comstock,Nebraska,1930,450,0.0
Comstock,Nebraska,1940,408,-9.3
Comstock,Nebraska,1950,302,-26.0
Comstock,Nebraska,1960,235,-22.2
Comstock,Nebraska,1970,155,-34.0
Comstock,Nebraska,1980,168,8.4
Comstock,Nebraska,1990,135,-19.6
Comstock,Nebraska,2000,110,-18.5
Comstock,Nebraska,2010,93,-15.5
Comstock,Nebraska,2020,68,-26.9
Concord,Nebraska,1910,198,0.0
Concord,Nebraska,1920,261,31.8
Concord,Nebraska,1930,257,-1.5
Concord,Nebraska,1940,242,-5.8
Concord,Nebraska,1950,194,-19.8
Concord,Nebraska,1960,150,-22.7
Concord,Nebraska,1970,180,20.0
Concord,Nebraska,1980,145,-19.4
Concord,Nebraska,1990,156,7.6
Concord,Nebraska,2000,160,2.6
Concord,Nebraska,2010,166,3.8
Concord,Nebraska,2020,126,-24.1
Cornlea,Nebraska,1910,90,0.0
Cornlea,Nebraska,1920,95,5.6
Cornlea,Nebraska,1930,105,10.5
Cornlea,Nebraska,1940,67,-36.2
Cornlea,Nebraska,1950,69,3.0
Cornlea,Nebraska,1960,44,-36.2
Cornlea,Nebraska,1970,54,22.7
Cornlea,Nebraska,1980,40,-25.9
Cornlea,Nebraska,1990,39,-2.5
Cornlea,Nebraska,2000,41,5.1
Cornlea,Nebraska,2010,36,-12.2
Cornlea,Nebraska,2020,33,-8.3
Craig,Nebraska,1890,290,0.0
Craig,Nebraska,1900,462,59.3
Craig,Nebraska,1910,339,-26.6
Craig,Nebraska,1920,418,23.3
Craig,Nebraska,1930,452,8.1
Craig,Nebraska,1940,437,-3.3
Craig,Nebraska,1950,384,-12.1
Craig,Nebraska,1960,378,-1.6
Craig,Nebraska,1970,295,-22.0
Craig,Nebraska,1980,237,-19.7
Craig,Nebraska,1990,228,-3.8
Craig,Nebraska,2000,241,5.7
Craig,Nebraska,2010,199,-17.4
Craig,Nebraska,2020,202,1.5
Creighton,Nebraska,1880,10,0.0
Creighton,Nebraska,1890,822,0.0
Creighton,Nebraska,1900,909,10.6
Creighton,Nebraska,1910,1373,51.0
Creighton,Nebraska,1920,1446,5.3
Creighton,Nebraska,1930,1388,-4.0
Creighton,Nebraska,1940,1272,-8.4
Creighton,Nebraska,1950,1401,10.1
Creighton,Nebraska,1960,1388,-0.9
Creighton,Nebraska,1970,1461,5.3
Creighton,Nebraska,1980,1341,-8.2
Creighton,Nebraska,1990,1223,-8.8
Creighton,Nebraska,2000,1270,3.8
Creighton,Nebraska,2010,1154,-9.1
Creighton,Nebraska,2020,1147,-0.6
Creston,Nebraska,1890,200,0.0
Creston,Nebraska,1900,337,68.5
Creston,Nebraska,1910,338,0.3
Creston,Nebraska,1920,381,12.7
Creston,Nebraska,1930,346,-9.2
Creston,Nebraska,1940,302,-12.7
Creston,Nebraska,1950,228,-24.5
Creston,Nebraska,1960,177,-22.4
Creston,Nebraska,1970,171,-3.4
Creston,Nebraska,1980,210,22.8
Creston,Nebraska,1990,220,4.8
Creston,Nebraska,2000,215,-2.3
Creston,Nebraska,2010,203,-5.6
Creston,Nebraska,2020,181,-10.8
Crofton,Nebraska,1910,610,0.0
Crofton,Nebraska,1920,811,33.0
Crofton,Nebraska,1930,733,-9.6
Crofton,Nebraska,1940,600,-18.1
Crofton,Nebraska,1950,630,5.0
Crofton,Nebraska,1960,604,-4.1
Crofton,Nebraska,1970,677,12.1
Crofton,Nebraska,1980,948,40.0
Crofton,Nebraska,1990,820,-13.5
Crofton,Nebraska,2000,754,-8.0
Crofton,Nebraska,2010,726,-3.7
Crofton,Nebraska,2020,756,4.1
Crookston,Nebraska,1930,373,0.0
Crookston,Nebraska,1940,262,-29.8
Crookston,Nebraska,1950,168,-35.9
Crookston,Nebraska,1960,139,-17.3
Crookston,Nebraska,1970,86,-38.1
Crookston,Nebraska,1980,86,0.0
Crookston,Nebraska,1990,99,15.1
Crookston,Nebraska,2000,98,-1.0
Crookston,Nebraska,2010,69,-29.6
Crookston,Nebraska,2020,71,2.9
Cushing,Nebraska,1930,141,0.0
Cushing,Nebraska,1940,102,-27.7
Cushing,Nebraska,1950,71,-30.4
Cushing,Nebraska,1960,56,-21.1
Cushing,Nebraska,1970,43,-23.2
Cushing,Nebraska,1980,48,11.6
Cushing,Nebraska,1990,25,-47.9
Cushing,Nebraska,2000,31,24.0
Cushing,Nebraska,2010,32,3.2
Cushing,Nebraska,2020,37,15.6
Dannebrog,Nebraska,1880,53,0.0
Dannebrog,Nebraska,1890,280,428.3
Dannebrog,Nebraska,1900,301,7.5
Dannebrog,Nebraska,1910,380,26.2
Dannebrog,Nebraska,1920,436,14.7
Dannebrog,Nebraska,1930,427,-2.1
Dannebrog,Nebraska,1940,379,-11.2
Dannebrog,Nebraska,1950,318,-16.1
Dannebrog,Nebraska,1960,277,-12.9
Dannebrog,Nebraska,1970,384,38.6
Dannebrog,Nebraska,1980,356,-7.3
Dannebrog,Nebraska,1990,324,-9.0
Dannebrog,Nebraska,2000,352,8.6
Dannebrog,Nebraska,2010,303,-13.9
Dannebrog,Nebraska,2020,273,-9.9
Dodge,Nebraska,1890,338,0.0
Dodge,Nebraska,1900,554,63.9
Dodge,Nebraska,1910,661,19.3
Dodge,Nebraska,1920,648,-2.0
Dodge,Nebraska,1930,693,6.9
Dodge,Nebraska,1940,656,-5.3
Dodge,Nebraska,1950,633,-3.5
Dodge,Nebraska,1960,649,2.5
Dodge,Nebraska,1970,704,8.5
Dodge,Nebraska,1980,815,15.8
Dodge,Nebraska,1990,693,-15.0
Dodge,Nebraska,2000,700,1.0
Dodge,Nebraska,2010,612,-12.6
Dodge,Nebraska,2020,611,-0.2
Eddyville,Nebraska,1900,101,0.0
Eddyville,Nebraska,1910,254,151.5
Eddyville,Nebraska,1920,227,-10.6
Eddyville,Nebraska,1930,224,-1.3
Eddyville,Nebraska,1940,237,5.8
Eddyville,Nebraska,1950,186,-21.5
Eddyville,Nebraska,1960,119,-36.0
Eddyville,Nebraska,1970,128,7.6
Eddyville,Nebraska,1980,121,-5.5
Eddyville,Nebraska,1990,102,-15.7
Eddyville,Nebraska,2000,96,-5.9
Eddyville,Nebraska,2010,97,1.0
Eddyville,Nebraska,2020,88,-9.3
Elgin,Nebraska,1900,451,0.0
Elgin,Nebraska,1910,606,34.4
Elgin,Nebraska,1920,854,40.9
Elgin,Nebraska,1930,917,7.4
Elgin,Nebraska,1940,853,-7.0
Elgin,Nebraska,1950,820,-3.9
Elgin,Nebraska,1960,881,7.4
Elgin,Nebraska,1970,917,4.1
Elgin,Nebraska,1980,807,-12.0
Elgin,Nebraska,1990,731,-9.4
Elgin,Nebraska,2000,735,0.5
Elgin,Nebraska,2010,661,-10.1
Elgin,Nebraska,2020,717,8.5
Emerson,Nebraska,1900,617,0.0
Emerson,Nebraska,1910,838,35.8
Emerson,Nebraska,1920,864,3.1
Emerson,Nebraska,1930,891,3.1
Emerson,Nebraska,1940,879,-1.3
Emerson,Nebraska,1950,784,-10.8
Emerson,Nebraska,1960,803,2.4
Emerson,Nebraska,1970,850,5.9
Emerson,Nebraska,1980,874,2.8
Emerson,Nebraska,1990,791,-9.5
Emerson,Nebraska,2000,817,3.3
Emerson,Nebraska,2010,840,2.8
Emerson,Nebraska,2020,840,0.0
Emmet,Nebraska,1920,130,0.0
Emmet,Nebraska,1930,88,-32.3
Emmet,Nebraska,1940,89,1.1
Emmet,Nebraska,1950,62,-30.3
Emmet,Nebraska,1960,66,6.5
Emmet,Nebraska,1970,70,6.1
Emmet,Nebraska,1980,73,4.3
Emmet,Nebraska,1990,70,-4.1
Emmet,Nebraska,2000,77,10.0
Emmet,Nebraska,2010,48,-37.7
Emmet,Nebraska,2020,46,-4.2
Ericson,Nebraska,1920,192,0.0
Ericson,Nebraska,1930,272,41.7
Ericson,Nebraska,1940,279,2.6
Ericson,Nebraska,1950,186,-33.3
Ericson,Nebraska,1960,157,-15.6
Ericson,Nebraska,1970,122,-22.3
Ericson,Nebraska,1980,132,8.2
Ericson,Nebraska,1990,111,-15.9
Ericson,Nebraska,2000,104,-6.3
Ericson,Nebraska,2010,92,-11.5
Ericson,Nebraska,2020,89,-3.3
Ewing,Nebraska,1890,348,0.0
Ewing,Nebraska,1900,275,-21.0
